#      energy (eV)      DOS (tetra.)      DOS (gauss.)
    -10.9549154369      0.1399186879      0.1423853660
    -10.9399155527      0.1393289543      0.1481035254
    -10.9249156685      0.1387392207      0.1542303502
    -10.9099157843      0.1381494871      0.1606820877
    -10.8949159000      0.1375597535      0.1673633861
    -10.8799160158      0.1369700199      0.1741689990
    -10.8649161316      0.1363807222      0.1809858028
    -10.8499162474      0.1357934055      0.1876950816
    -10.8349163632      0.1352060889      0.1941750274
    -10.8199164790      0.1346187722      0.2003033972
    -10.8049165948      0.1340314555      0.2059602607
    -10.7899167106      0.1334441388      0.2110307703
    -10.7749168263      0.1328568222      0.2154078793
    -10.7599169421      0.1322695055      0.2189949359
    -10.7449170579      0.1316821888      0.2217080791
    -10.7299171737      0.1310948722      0.2234783691
    -10.7149172895      0.1305075555      0.2242535883
    -10.6999174053      0.1298790143      0.2239996593
    -10.6849175211      0.1292126029      0.2227016365
    -10.6699176369      0.1287504006      0.2203642427
    -10.6549177526      0.1285943642      0.2170119341
    -10.6399178684      0.1284383278      0.2126884952
    -10.6249179842      0.1282822914      0.2074561788
    -10.6099181000      0.1636446930      0.2013944242
    -10.5949182158      0.1644710606      0.1945981969
    -10.5799183316      0.1652974281      0.1871760094
    -10.5649184474      0.1661237957      0.1792476866
    -10.5499185631      0.1669501633      0.1709419517
    -10.5349186789      0.1677765309      0.1623939041
    -10.5199187947      0.1686028984      0.1537424658
    -10.5049189105      0.1694292660      0.1451278658
    -10.4899190263      0.1702556336      0.1366892242
    -10.4749191421      0.1710820011      0.1285622905
    -10.4599192579      0.1719083687      0.1208773770
    -10.4449193737      0.1727347363      0.1137575164
    -10.4299194894      0.1735611039      0.1073168615
    -10.4149196052      0.1743874714      0.1016593297
    -10.3999197210      0.1752138390      0.0968774889
    -10.3849198368      0.1760402066      0.0930516667
    -10.3699199526      0.1768665741      0.0902492649
    -10.3549200684      0.1776929417      0.0885242517
    -10.3399201842      0.1785193093      0.0879168063
    -10.3249203000      0.1793456769      0.0884530899
    -10.3099204157      0.1801720444      0.0901451221
    -10.2949205315      0.1809984120      0.0929907458
    -10.2799206473      0.1818247796      0.0969736699
    -10.2649207631      0.1826511472      0.1020635868
    -10.2499208789      0.1834775147      0.1082163690
    -10.2349209947      0.1843038823      0.1153743529
    -10.2199211105      0.1851302499      0.1234667264
    -10.2049212263      0.1859566174      0.1324100365
    -10.1899213420      0.1867829850      0.1421088384
    -10.1749214578      0.1876093526      0.1524565040
    -10.1599215736      0.1884357202      0.1633362059
    -10.1449216894      0.1892620877      0.1746220903
    -10.1299218052      0.1900884553      0.1861806433
    -10.1149219210      0.1909148229      0.1978722493
    -10.0999220368      0.1917411905      0.2095529329
    -10.0849221525      0.1925675580      0.2210762656
    -10.0699222683      0.1933939256      0.2322954104
    -10.0549223841      0.1942202932      0.2430652728
    -10.0399224999      0.1950466607      0.2532447160
    -10.0249226157      0.1958515786      0.2626987959
    -10.0099227315      0.1966527196      0.2713009674
     -9.9949228473      0.1974538606      0.2789352112
     -9.9799229631      0.1982550015      0.2854980324
     -9.9649230788      0.1990561425      0.2909002806
     -9.9499231946      0.1998572835      0.2950687489
     -9.9349233104      0.1990752523      0.2979475126
     -9.9199234262      0.1982922403      0.2994989734
     -9.9049235420      0.1975092284      0.2997045854
     -9.8899236578      0.1861089699      0.2985652440
     -9.8749237736      0.1854050059      0.2961013311
     -9.8599238894      0.1847010418      0.2923524131
     -9.8449240051      0.1839970777      0.2873766029
     -9.8299241209      0.1832931137      0.2812495994
     -9.8149242367      0.1825891496      0.2740634289
     -9.7999243525      0.1818851855      0.2659249164
     -9.7849244683      0.1811812214      0.2569539219
     -9.7699245841      0.1916322710      0.2472813797
     -9.7549246999      0.1917720626      0.2370471808
     -9.7399248156      0.1919118543      0.2263979411
     -9.7249249314      0.1920516459      0.2154846971
     -9.7099250472      0.1921914375      0.2044605701
     -9.6949251630      0.1923312291      0.1934784370
     -9.6799252788      0.1924710207      0.1826886429
     -9.6649253946      0.1926108123      0.1722367881
     -9.6499255104      0.1927506040      0.1622616156
     -9.6349256262      0.1928903956      0.1528930233
     -9.6199257419      0.1930301872      0.1442502202
     -9.6049258577      0.1931699788      0.1364400430
     -9.5899259735      0.1933097704      0.1295554464
     -9.5749260893      0.1934495621      0.1236741792
     -9.5599262051      0.1935893537      0.1188576588
     -9.5449263209      0.1937291453      0.1151500547
     -9.5299264367      0.1938689369      0.1125775947
     -9.5149265525      0.1940087285      0.1111481087
     -9.4999266682      0.1941485201      0.1108508260
     -9.4849267840      0.1942883118      0.1116564455
     -9.4699268998      0.1944281034      0.1135174957
     -9.4549270156      0.1945678950      0.1163690046
     -9.4399271314      0.1947076866      0.1201294944
     -9.4249272472      0.1948474782      0.1247023133
     -9.4099273630      0.1949872699      0.1299773091
     -9.3949274787      0.1951270615      0.1358328421
     -9.3799275945      0.1952668531      0.1421381209
     -9.3649277103      0.1954066447      0.1487558358
     -9.3499278261      0.1955464363      0.1555450472
     -9.3349279419      0.1956862279      0.1623642741
     -9.3199280577      0.1958260196      0.1690747123
     -9.3049281735      0.1959658112      0.1755435009
     -9.2899282893      0.1961056028      0.1816469436
     -9.2749284050      0.1962453944      0.1872735854
     -9.2599285208      0.1963851860      0.1923270414
     -9.2449286366      0.1965168406      0.1967284761
     -9.2299287524      0.1966474245      0.2004186384
     -9.2149288682      0.1967780084      0.2033593678
     -9.1999289840      0.1969085924      0.2055345037
     -9.1849290998      0.1970053950      0.2069501503
     -9.1699292156      0.1969984515      0.2076342723
     -9.1549293313      0.1972613746      0.2076356222
     -9.1399294471      0.1975242976      0.2070220263
     -9.1249295629      0.1977872207      0.2058780832
     -9.1099296787      0.1980501438      0.2043023518
     -9.0949297945      0.1983130669      0.2024041267
     -9.0799299103      0.1985759900      0.2002999166
     -9.0649300261      0.1988389130      0.1981097523
     -9.0499301418      0.1991018361      0.1959534556
     -9.0349302576      0.1993647592      0.1939470026
     -9.0199303734      0.1996276823      0.1921991058
     -9.0049304892      0.1998906054      0.1908081295
     -8.9899306050      0.2001535284      0.1898594361
     -8.9749307208      0.2004164515      0.1894232392
     -8.9599308366      0.2006793746      0.1895530167
     -8.9449309524      0.2009422977      0.1902845131
     -8.9299310681      0.2012052207      0.1916353337
     -8.9149311839      0.2014681438      0.1936051103
     -8.8999312997      0.2017310669      0.1961761975
     -8.8849314155      0.2019939900      0.1993148388
     -8.8699315313      0.2022569131      0.2029727284
     -8.8549316471      0.2025198361      0.2070888855
     -8.8399317629      0.2027827592      0.2115917515
     -8.8249318787      0.2030456823      0.2164014228
     -8.8099319944      0.2033086054      0.2214319322
     -8.7949321102      0.2056801715      0.2265935035
     -8.7799322260      0.2061108579      0.2317947118
     -8.7649323418      0.2065415442      0.2369444966
     -8.7499324576      0.2069722305      0.2419539866
     -8.7349325734      0.2074029168      0.2467381121
     -8.7199326892      0.2078336032      0.2512169912
     -8.7049328049      0.2082642895      0.2553170904
     -8.6899329207      0.2086949758      0.2589721683
     -8.6749330365      0.2092363600      0.2621240200
     -8.6599331523      0.2099923676      0.2647230426
     -8.6449332681      0.2107483753      0.2667286466
     -8.6299333839      0.2115043830      0.2681095337
     -8.6149334997      0.2122603907      0.2688438638
     -8.5999336155      0.2130163983      0.2689193228
     -8.5849337312      0.2137724060      0.2683331040
     -8.5699338470      0.2143469977      0.2670918046
     -8.5549339628      0.2146534519      0.2652112360
     -8.5399340786      0.2149599061      0.2627161402
     -8.5249341944      0.2152663604      0.2596398020
     -8.5099343102      0.2155728146      0.2560235458
     -8.4949344260      0.2158792689      0.2519161038
     -8.4799345418      0.2161857231      0.2473728497
     -8.4649346575      0.2164921774      0.2424548930
     -8.4499347733      0.2167986316      0.2372280385
     -8.4349348891      0.2171050859      0.2317616236
     -8.4199350049      0.2173691973      0.2261272544
     -8.4049351207      0.2176060133      0.2203974727
     -8.3899352365      0.2178428293      0.2146443930
     -8.3749353523      0.2180796453      0.2089383573
     -8.3599354681      0.2183164613      0.2033466597
     -8.3449355838      0.2185532773      0.1979323949
     -8.3299356996      0.2187900933      0.1927534857
     -8.3149358154      0.2190269092      0.1878619369
     -8.2999359312      0.2192637252      0.1833033576
     -8.2849360470      0.2195005412      0.1791167800
     -8.2699361628      0.2197373572      0.1753347908
     -8.2549362786      0.2199741732      0.1719839725
     -8.2399363943      0.2202109892      0.1690856345
     -8.2249365101      0.2204478052      0.1666567957
     -8.2099366259      0.2206846212      0.1647113639
     -8.1949367417      0.2209214372      0.1632614398
     -8.1799368575      0.2211582532      0.1623186638
     -8.1649369733      0.2213950692      0.1618955148
     -8.1499370891      0.2216318851      0.1620064672
     -8.1349372049      0.2218687011      0.1626689159
     -8.1199373206      0.2221055171      0.1639037866
     -8.1049374364      0.2223423331      0.1657357633
     -8.0899375522      0.2299954166      0.1681930834
     -8.0749376680      0.2302584824      0.1713068743
     -8.0599377838      0.2305215483      0.1751100302
     -8.0449378996      0.2307846142      0.1796356567
     -8.0299380154      0.2310476801      0.1849151388
     -8.0149381312      0.2313107459      0.1909759115
     -7.9999382469      0.2315738118      0.1978390376
     -7.9849383627      0.2318368777      0.2055167128
     -7.9699384785      0.2320999436      0.2140098336
     -7.9549385943      0.2323630094      0.2233057641
     -7.9399387101      0.2326260753      0.2333764384
     -7.9249388259      0.2328891412      0.2441769245
     -7.9099389417      0.2331522071      0.2556445566
     -7.8949390574      0.2334152729      0.2676987190
     -7.8799391732      0.2336783388      0.2802413358
     -7.8649392890      0.2339414047      0.2931580844
     -7.8499394048      0.2342044706      0.3063203164
     -7.8349395206      0.2344675364      0.3195876325
     -7.8199396364      0.2582391071      0.3328110242
     -7.8049397522      0.2874517045      0.3458364623
     -7.7899398680      0.3166643020      0.3585087906
     -7.7749399837      0.3458768994      0.3706757635
     -7.7599400995      0.3750894968      0.3821920572
     -7.7449402153      0.4056647827      0.3929230852
     -7.7299403311      0.4376786432      0.4027484571
     -7.7149404469      0.3514699874      0.4115649378
     -7.6999405627      0.3526961987      0.4192887906
     -7.6849406785      0.3582890548      0.4258574182
     -7.6699407943      0.3638819108      0.4312302544
     -7.6549409100      0.3694409196      0.4353888951
     -7.6399410258      0.3731007297      0.4383364995
     -7.6249411416      0.3767605398      0.4400965256
     -7.6099412574      0.3808856519      0.4407108982
     -7.5949413732      0.3851308093      0.4402377316
     -7.5799414890      0.3893759667      0.4387487488
     -7.5649416048      0.3936211240      0.4363265450
     -7.5499417205      0.3978662814      0.4330618465
     -7.5349418363      0.4021114388      0.4290509016
     -7.5199419521      0.4063565962      0.4243931289
     -7.5049420679      0.4106017536      0.4191891174
     -7.4899421837      0.4103543767      0.4135390465
     -7.4749422995      0.4092159457      0.4075415614
     -7.4599424153      0.4080775147      0.4012931025
     -7.4449425311      0.4069390837      0.3948876586
     -7.4299426468      0.4058006528      0.3884168793
     -7.4149427626      0.4046622218      0.3819704641
     -7.3999428784      0.4035237908      0.3756367226
     -7.3849429942      0.4044606465      0.3695031919
     -7.3699431100      0.4071435322      0.3636571986
     -7.3549432258      0.4094057800      0.3581862519
     -7.3399433416      0.4116042333      0.3531781753
     -7.3249434574      0.4138026867      0.3487208979
     -7.3099435731      0.4160011400      0.3449018538
     -7.2949436889      0.4183322723      0.3418069667
     -7.2799438047      0.4208385081      0.3395192238
     -7.2649439205      0.4233447439      0.3381168750
     -7.2499440363      0.4258509798      0.3376713178
     -7.2349441521      0.4283572156      0.3382447562
     -7.2199442679      0.4308634515      0.3398877370
     -7.2049443836      0.4333696873      0.3426366838
     -7.1899444994      0.4358759231      0.3465115531
     -7.1749446152      0.4383821590      0.3515137423
     -7.1599447310      0.4408883948      0.3576243688
     -7.1449448468      0.4433946307      0.3648030325
     -7.1299449626      0.4459008665      0.3729871540
     -7.1149450784      0.4484071023      0.3820919619
     -7.0999451942      0.4509133382      0.3920111766
     -7.0849453099      0.4534195740      0.4026184101
     -7.0699454257      0.4559258099      0.4137692757
     -7.0549455415      0.4580814518      0.4253041698
     -7.0399456573      0.4731227081      0.4370516619
     -7.0249457731      0.4881639644      0.4488324026
     -7.0099458889      0.5032052207      0.4604634377
     -6.9949460047      0.5182464770      0.4717627965
     -6.9799461205      0.5332877333      0.4825542078
     -6.9649462362      0.5483289896      0.4926717884
     -6.9499463520      0.5633702460      0.5019645462
     -6.9349464678      0.6357729309      0.5103005386
     -6.9199465836      0.6589422851      0.5175705400
     -6.9049466994      0.6821116393      0.5236910804
     -6.8899468152      0.7051877291      0.5286067413
     -6.8749469310      0.7278761916      0.5322916147
     -6.8599470467      0.7505646541      0.5347498636
     -6.8449471625      0.4962274297      0.5360153486
     -6.8299472783      0.4975267214      0.5361503222
     -6.8149473941      0.4988260132      0.5352432252
     -6.7999475099      0.5001253050      0.5334056508
     -6.7849476257      0.5014245967      0.5307685763
     -6.7699477415      0.5027238885      0.5274779865
     -6.7549478573      0.5040231803      0.5236900401
     -6.7399479730      0.5003839224      0.5195659448
     -6.7249480888      0.4958715720      0.5152667191
     -6.7099482046      0.4913592217      0.5109480245
     -6.6949483204      0.4868468713      0.5067552481
     -6.6799484362      0.4823345209      0.5028190046
     -6.6649485520      0.4778221706      0.4992512136
     -6.6499486678      0.4551658321      0.4961418821
     -6.6349487836      0.4272990245      0.4935566974
     -6.6199488993      0.3994322170      0.4915355028
     -6.6049490151      0.3715654095      0.4900916950
     -6.5899491309      0.3436986019      0.4892125489
     -6.5749492467      0.3158317944      0.4888604367
     -6.5599493625      0.2998532828      0.4889748820
     -6.5449494783      0.2892698968      0.4894753534
     -6.5299495941      0.2786865107      0.4902646812
     -6.5149497098      0.2746660257      0.4912329608
     -6.4999498256      0.2715293573      0.4922617885
     -6.4849499414      0.2683926889      0.4932286734
     -6.4699500572      0.2652560204      0.4940114636
     -6.4549501730      0.2621193520      0.4944926319
     -6.4399502888      0.2589826836      0.4945632774
     -6.4249504046      0.2558460152      0.4941267147
     -6.4099505204      0.5464873514      0.4931015431
     -6.3949506361      0.5519880638      0.4914241121
     -6.3799507519      0.5545538461      0.4890503235
     -6.3649508677      0.5566426972      0.4859567385
     -6.3499509835      0.5587315483      0.4821409807
     -6.3349510993      0.5608203994      0.4776214551
     -6.3199512151      0.5629092505      0.4724364195
     -6.3049513309      0.5649981016      0.4666424674
     -6.2899514467      0.5705153292      0.4603124967
     -6.2749515624      0.5776919013      0.4535332478
     -6.2599516782      0.5848684734      0.4464025053
     -6.2449517940      0.5920450454      0.4390260606
     -6.2299519098      0.5992216175      0.4315145331
     -6.2149520256      0.4619650249      0.4239801474
     -6.1999521414      0.4658474460      0.4165335583
     -6.1849522572      0.4697298670      0.4092808095
     -6.1699523730      0.4736122881      0.4023205058
     -6.1549524887      0.4774947092      0.3957412671
     -6.1399526045      0.4813771302      0.3896195270
     -6.1249527203      0.4852595513      0.3840177251
     -6.1099528361      0.4891419724      0.3789829359
     -6.0949529519      0.4715393055      0.3745459634
     -6.0799530677      0.4452720250      0.3707209212
     -6.0649531835      0.4190047445      0.3675053057
     -6.0499532992      0.3927374639      0.3648805599
     -6.0349534150      0.3728845272      0.3628131090
     -6.0199535308      0.3718942215      0.3612558402
     -6.0049536466      0.3709039158      0.3601499836
     -5.9899537624      0.3699136100      0.3594273396
     -5.9749538782      0.3689233043      0.3590127852
     -5.9599539940      0.3679329985      0.3588269816
     -5.9449541098      0.3669426928      0.3587891960
     -5.9299542255      0.3659523871      0.3588201446
     -5.9149543413      0.3649620813      0.3588447600
     -5.8999544571      0.3639717756      0.3587947866
     -5.8849545729      0.3629814699      0.3586111116
     -5.8699546887      0.2189643866      0.3582457466
     -5.8549548045      0.0760573996      0.3576633875
     -5.8399549203      0.0754073793      0.3568424946
     -5.8249550361      0.0747573589      0.3557758529
     -5.8099551518      0.0741073386      0.3544705929
     -5.7949552676      0.0734573183      0.3529476733
     -5.7799553834      0.1661289452      0.3512408471
     -5.7649554992      0.1768116657      0.3493951551
     -5.7499556150      0.1874943863      0.3474650063
     -5.7349557308      0.1981771069      0.3455119214
     -5.7199558466      0.2088598274      0.3436020288
     -5.7049559623      0.2195425480      0.3418034068
     -5.6899560781      0.2302252686      0.3401833738
     -5.6749561939      0.2409079891      0.3388058232
     -5.6599563097      0.2515907097      0.3377286978
     -5.6449564255      0.2622734303      0.3370016908
     -5.6299565413      0.2729561508      0.3366642453
     -5.6149566571      0.2836388714      0.3367439165
     -5.5999567729      0.2943215920      0.3372551404
     -5.5849568886      0.3050043125      0.3381984422
     -5.5699570044      0.3166778366      0.3395600973
     -5.5549571202      0.3283527629      0.3413122473
     -5.5399572360      0.3400276891      0.3434134567
     -5.5249573518      0.3517026154      0.3458096841
     -5.5099574676      0.3633775416      0.3484356326
     -5.4949575834      0.3750524678      0.3512164331
     -5.4799576992      0.3867273941      0.3540696092
     -5.4649578149      0.3984023203      0.3569072642
     -5.4499579307      0.4100772466      0.3596384293
     -5.4349580465      0.4217521728      0.3621715093
     -5.4199581623      0.4334270990      0.3644167576
     -5.4049582781      0.4431708602      0.3662887169
     -5.3899583939      0.4553759423      0.3677085599
     -5.3749585097      0.4654379439      0.3686062672
     -5.3599586254      0.4742064770      0.3689225838
     -5.3449587412      0.4829750100      0.3686106998
     -5.3299588570      0.4917435431      0.3676376079
     -5.3149589728      0.5005120762      0.3659850977
     -5.2999590886      0.5092806093      0.3636503564
     -5.2849592044      0.4915055375      0.3606461567
     -5.2699593202      0.4567727517      0.3570006236
     -5.2549594360      0.4220399660      0.3527565873
     -5.2399595517      0.3873071802      0.3479705407
     -5.2249596675      0.3636290609      0.3427112343
     -5.2099597833      0.3492959008      0.3370579557
     -5.1949598991      0.3349627407      0.3310985502
     -5.1799600149      0.3220318720      0.3249272506
     -5.1649601307      0.3213635541      0.3186423903
     -5.1499602465      0.3206952363      0.3123440790
     -5.1349603623      0.3200269184      0.3061319171
     -5.1199604780      0.3193586005      0.3001028266
     -5.1049605938      0.3186902826      0.2943490641
     -5.0899607096      0.3180219647      0.2889564727
     -5.0749608254      0.3173536468      0.2840030179
     -5.0599609412      0.3166853289      0.2795576309
     -5.0449610570      0.3160170110      0.2756793733
     -5.0299611728      0.3153486931      0.2724169125
     -5.0149612885      0.3146803752      0.2698082860
     -4.9999614043      0.3140120573      0.2678809162
     -4.9849615201      0.3133437394      0.2666518266
     -4.9699616359      0.3126754215      0.2661280043
     -4.9549617517      0.3115586228      0.2663068490
     -4.9399618675      0.3103115697      0.2671766540
     -4.9249619833      0.3090645166      0.2687170679
     -4.9099620991      0.3078174634      0.2708994998
     -4.8949622148      0.3065704103      0.2736874430
     -4.8799623306      0.3053233571      0.2770367101
     -4.8649624464      0.3042526577      0.2808955874
     -4.8499625622      0.3034468087      0.2852049371
     -4.8349626780      0.3026409598      0.2898982863
     -4.8199627938      0.3018351108      0.2949019567
     -4.8049629096      0.3010292619      0.3001352947
     -4.7899630254      0.3002234130      0.3055110638
     -4.7749631411      0.2994175640      0.3109360567
     -4.7599632569      0.2986117151      0.3163119779
     -4.7449633727      0.2978058661      0.3215366308
     -4.7299634885      0.2970000172      0.3265054259
     -4.7149636043      0.2961941683      0.3311132053
     -4.6999637201      0.2953883193      0.3352563562
     -4.6849638359      0.2945824704      0.3388351617
     -4.6699639516      0.2937766214      0.3417563177
     -4.6549640674      0.2929707725      0.3439355260
     -4.6399641832      0.2921989298      0.3453000609
     -4.6249642990      0.2922798731      0.3457911994
     -4.6099644148      0.2924209393      0.3453664040
     -4.5949645306      0.2925620055      0.3440011528
     -4.5799646464      0.2927833388      0.3416903244
     -4.5649647622      0.2930644829      0.3384490600
     -4.5499648779      0.2933456270      0.3343130518
     -4.5349649937      0.2936267712      0.3293382272
     -4.5199651095      0.3020051646      0.3235998280
     -4.5049652253      0.3013833327      0.3171909096
     -4.4899653411      0.3007615009      0.3102203109
     -4.4749654569      0.3001396690      0.3028101650
     -4.4599655727      0.2995178372      0.2950930422
     -4.4449656885      0.2988960053      0.2872088253
     -4.4299658042      0.2982741735      0.2793014262
     -4.4149659200      0.2976523416      0.2715154538
     -4.3999660358      0.2970305098      0.2639929376
     -4.3849661516      0.2964086779      0.2568702039
     -4.3699662674      0.2957868461      0.2502749880
     -4.3549663832      0.2951650142      0.2443238511
     -4.3399664990      0.2945431824      0.2391199526
     -4.3249666148      0.2939213505      0.2347512137
     -4.3099667305      0.2932995186      0.2312888881
     -4.2949668463      0.2926657278      0.2287865460
     -4.2799669621      0.2918528338      0.2272794599
     -4.2649670779      0.2910399397      0.2267843751
     -4.2499671937      0.2902270457      0.2272996393
     -4.2349673095      0.2894141517      0.2288056618
     -4.2199674253      0.2886012576      0.2312656716
     -4.2049675410      0.2877883636      0.2346267429
     -4.1899676568      0.2869754696      0.2388210604
     -4.1749677726      0.2861625755      0.2437673960
     -4.1599678884      0.2853496815      0.2493727729
     -4.1449680042      0.2845367875      0.2555342937
     -4.1299681200      0.2837244471      0.2621411091
     -4.1149682358      0.2829849146      0.2690765056
     -4.0999683516      0.2822453820      0.2762200848
     -4.0849684673      0.2815058495      0.2834500062
     -4.0699685831      0.2807663169      0.2906452624
     -4.0549686989      0.2800267843      0.2976879450
     -4.0399688147      0.2792872518      0.3044654630
     -4.0249689305      0.2785477192      0.3108726623
     -4.0099690463      0.2778081867      0.3168137993
     -3.9949691621      0.2770686541      0.3222043130
     -3.9799692779      0.2768469503      0.3269723465
     -3.9649693936      0.2787497925      0.3310599655
     -3.9499695094      0.2806526347      0.3344240316
     -3.9349696252      0.2825554769      0.3370366933
     -3.9199697410      0.2844583191      0.3388854679
     -3.9049698568      0.2863611613      0.3399729025
     -3.8899699726      0.2882640035      0.3403158125
     -3.8749700884      0.2901668457      0.3399441161
     -3.8599702041      0.2890782090      0.3388992954
     -3.8449703199      0.2878073400      0.3372325321
     -3.8299704357      0.2865364710      0.3350025801
     -3.8149705515      0.2853734934      0.3322734489
     -3.7999706673      0.2843152404      0.3291119832
     -3.7849707831      0.2832569874      0.3255854285
     -3.7699708989      0.2821987345      0.3217590774
     -3.7549710147      0.2811404815      0.3176940888
     -3.7399711304      0.2800822286      0.3134455673
     -3.7249712462      0.2790239756      0.3090609796
     -3.7099713620      0.2779657227      0.3045789727
     -3.6949714778      0.2769074697      0.3000286410
     -3.6799715936      0.2758492168      0.2954292702
     -3.6649717094      0.2747909638      0.2907905652
     -3.6499718252      0.2997880355      0.2861133480
     -3.6349719410      0.2963965583      0.2813906897
     -3.6199720567      0.2930050811      0.2766094215
     -3.6049721725      0.2896136038      0.2717519516
     -3.5899722883      0.2862221266      0.2667983031
     -3.5749724041      0.2828306493      0.2617282750
     -3.5599725199      0.2794391721      0.2565236267
     -3.5449726357      0.2760476949      0.2511701846
     -3.5299727515      0.2726562176      0.2456597731
     -3.5149728672      0.2693150730      0.2399918841
     -3.4999729830      0.2662804302      0.2341750101
     -3.4849730988      0.2632457873      0.2282275837
     -3.4699732146      0.3138207662      0.2221784846
     -3.4549733304      0.3028530818      0.2160670964
     -3.4399734462      0.2918853975      0.2099429142
     -3.4249735620      0.2809177131      0.2038647247
     -3.4099736778      0.2699500288      0.1978993980
     -3.3949737935      0.2589823444      0.1921203453
     -3.3799739093      0.2480146600      0.1866057068
     -3.3649740251      0.2370469757      0.1814363456
     -3.3499741409      0.2260792913      0.1766937228
     -3.3349742567      0.2151116070      0.1724577347
     -3.3199743725      0.2041439226      0.1688045842
     -3.3049744883      0.1931762383      0.1658047573
     -3.2899746041      0.1822085539      0.1635211646
     -3.2749747198      0.1803071083      0.1620074964
     -3.2599748356      0.1811107927      0.1613068320
     -3.2449749514      0.1819144770      0.1614505290
     -3.2299750672      0.1827181614      0.1624574081
     -3.2149751830      0.1835218457      0.1643332401
     -3.1999752988      0.1843255301      0.1670705288
     -3.1849754146      0.1851292144      0.1706485801
     -3.1699755303      0.1859328988      0.1750338366
     -3.1549756461      0.1867365832      0.1801804569
     -3.1399757619      0.1875402675      0.1860311117
     -3.1249758777      0.1883439519      0.1925179675
     -3.1099759935      0.1891476362      0.1995638311
     -3.0949761093      0.1904216243      0.2070834206
     -3.0799762251      0.1921255603      0.2149847364
     -3.0649763409      0.1938294963      0.2231705020
     -3.0499764566      0.1955334322      0.2315396445
     -3.0349765724      0.1972373682      0.2399887898
     -3.0199766882      0.1989413042      0.2484137449
     -3.0049768040      0.2006452402      0.2567109423
     -2.9899769198      0.2023491762      0.2647788252
     -2.9749770356      0.2040531121      0.2725191515
     -2.9599771514      0.2057570481      0.2798381989
     -2.9449772672      0.2075372259      0.2866478570
     -2.9299773829      0.2093280813      0.2928665943
     -2.9149774987      0.2111189366      0.2984202935
     -2.8999776145      0.2133803342      0.3032429507
     -2.8849777303      0.2158894813      0.3072772412
     -2.8699778461      0.2183986285      0.3104749547
     -2.8549779619      0.2209077757      0.3127973091
     -2.8399780777      0.2234169228      0.3142151521
     -2.8249781934      0.2259260700      0.3147090651
     -2.8099783092      0.2284352171      0.3142693786
     -2.7949784250      0.2309443643      0.3128961147
     -2.7799785408      0.2346886910      0.3105988641
     -2.7649786566      0.2405575252      0.3073966075
     -2.7499787724      0.2464263593      0.3033174839
     -2.7349788882      0.2522951935      0.2983985085
     -2.7199790040      0.2581640276      0.2926852354
     -2.7049791197      0.2640328618      0.2862313601
     -2.6899792355      0.2699016960      0.2790982526
     -2.6749793513      0.2757705301      0.2713544123
     -2.6599794671      0.2816393643      0.2630748322
     -2.6449795829      0.7079490538      0.2543402675
     -2.6299796987      0.5930023555      0.2452364005
     -2.6149798145      0.4780556572      0.2358529016
     -2.5999799303      0.3631089589      0.2262823923
     -2.5849800460      0.2481622606      0.2166193185
     -2.5699801618      0.2330774713      0.2069587534
     -2.5549802776      0.2287036285      0.1973951516
     -2.5399803934      0.2243297856      0.1880210834
     -2.5249805092      0.2199559428      0.1789259821
     -2.5099806250      0.2155821000      0.1701949372
     -2.4949807408      0.2112082571      0.1619075700
     -2.4799808566      0.2068344143      0.1541370218
     -2.4649809723      0.2024605715      0.1469490857
     -2.4499810881      0.1980867287      0.1404015008
     -2.4349812039      0.1937128858      0.1345434260
     -2.4199813197      0.1893390430      0.1294150968
     -2.4049814355      0.1849652002      0.1250476620
     -2.3899815513      0.1805913573      0.1214631874
     -2.3749816671      0.1762175145      0.1186748043
     -2.3599817828      0.1718436717      0.1166869762
     -2.3449818986      0.1674698288      0.1154958493
     -2.3299820144      0.1630959860      0.1150896537
     -2.3149821302      0.1587221432      0.1154491203
     -2.2999822460      0.1543483003      0.1165478819
     -2.2849823618      0.1499744575      0.1183528356
     -2.2699824776      0.1456006147      0.1208244470
     -2.2549825934      0.1412267719      0.1239169909
     -2.2399827091      0.1394812862      0.1275787316
     -2.2249828249      0.1409046714      0.1317520552
     -2.2099829407      0.1423280567      0.1363735803
     -2.1949830565      0.1437514419      0.1413742773
     -2.1799831723      0.1451748271      0.1466796345
     -2.1649832881      0.1465982124      0.1522099139
     -2.1499834039      0.1480215976      0.1578805348
     -2.1349835197      0.1494449829      0.1636026247
     -2.1199836354      0.1508683681      0.1692837666
     -2.1049837512      0.1522917533      0.1748289620
     -2.0899838670      0.1537151386      0.1801418183
     -2.0749839828      0.1551385238      0.1851259524
     -2.0599840986      0.1565619091      0.1896865898
     -2.0449842144      0.1579852943      0.1937323203
     -2.0299843302      0.1594086796      0.1971769635
     -2.0149844459      0.1608320648      0.1999414788
     -1.9999845617      0.1622554500      0.2019558522
     -1.9849846775      0.1025250615      0.2031608845
     -1.9699847933      0.1040092009      0.2035098062
     -1.9549849091      0.1054933402      0.2029696462
     -1.9399850249      0.1069774796      0.2015222920
     -1.9249851407      0.1084616189      0.1991651874
     -1.9099852565      0.1099457583      0.1959116297
     -1.8949853722      0.1114298977      0.1917906463
     -1.8799854880      0.1112115048      0.1868464434
     -1.8649856038      0.1098423309      0.1811374459
