#      energy (eV)      DOS (tetra.)      DOS (gauss.)
    -10.9400000000      0.1468884721      0.0563702623
    -10.9250000000      0.1462963891      0.0587831815
    -10.9100000000      0.1457043061      0.0622528777
    -10.8950000000      0.1451122231      0.0667747542
    -10.8800000000      0.1445201400      0.0723339226
    -10.8650000000      0.1439280570      0.0789043766
    -10.8500000000      0.1433359740      0.0864481269
    -10.8350000000      0.1427438910      0.0949143616
    -10.8200000000      0.1421518079      0.1042387069
    -10.8050000000      0.1415597249      0.1143426641
    -10.7900000000      0.1409676419      0.1251333053
    -10.7750000000      0.1403755589      0.1365032968
    -10.7600000000      0.1397834759      0.1483313174
    -10.7450000000      0.1391913928      0.1604829186
    -10.7300000000      0.1385993098      0.1728118594
    -10.7150000000      0.1380072268      0.1851619249
    -10.7000000000      0.1374151438      0.1973692151
    -10.6850000000      0.1368230607      0.2092648678
    -10.6700000000      0.1362309777      0.2206781535
    -10.6550000000      0.1356388947      0.2314398610
    -10.6400000000      0.1350468117      0.2413858707
    -10.6250000000      0.1344547287      0.2503608028
    -10.6100000000      0.1338626456      0.2582216128
    -10.5950000000      0.1332705626      0.2648410071
    -10.5800000000      0.1326784796      0.2701105532
    -10.5650000000      0.1320759860      0.2739433665
    -10.5500000000      0.1325137029      0.2762762700
    -10.5350000000      0.1333926490      0.2770713459
    -10.5200000000      0.1342715952      0.2763168160
    -10.5050000000      0.1351505414      0.2740272197
    -10.4900000000      0.1360294875      0.2702428832
    -10.4750000000      0.1369084337      0.2650287022
    -10.4600000000      0.1377873798      0.2584722885
    -10.4450000000      0.1388550514      0.2506815540
    -10.4300000000      0.1402556558      0.2417818255
    -10.4150000000      0.1416562603      0.2319126034
    -10.4000000000      0.1430568647      0.2212240818
    -10.3850000000      0.1444574692      0.2098735588
    -10.3700000000      0.1458580736      0.1980218612
    -10.3550000000      0.1472586781      0.1858299036
    -10.3400000000      0.1486592826      0.1734554894
    -10.3250000000      0.1500598870      0.1610504492
    -10.3100000000      0.1514604915      0.1487581904
    -10.2950000000      0.1528610959      0.1367117145
    -10.2800000000      0.1542617004      0.1250321353
    -10.2650000000      0.1556623048      0.1138277102
    -10.2500000000      0.1570629093      0.1031933768
    -10.2350000000      0.1584635137      0.0932107660
    -10.2200000000      0.1598641182      0.0839486478
    -10.2050000000      0.1612647227      0.0754637511
    -10.1900000000      0.1626653271      0.0678018875
    -10.1750000000      0.1640659316      0.0609993016
    -10.1600000000      0.1654665360      0.0550841674
    -10.1450000000      0.1668671405      0.0500781468
    -10.1300000000      0.1682677449      0.0459979305
    -10.1150000000      0.1696683494      0.0428566846
    -10.1000000000      0.1710689539      0.0406653352
    -10.0850000000      0.1724695583      0.0394336312
    -10.0700000000      0.1738701628      0.0391709373
    -10.0550000000      0.1752707672      0.0398867211
    -10.0400000000      0.1766713717      0.0415907133
    -10.0250000000      0.1780719761      0.0442927312
    -10.0100000000      0.1794725806      0.0480021737
     -9.9950000000      0.1808731850      0.0527272059
     -9.9800000000      0.1822737895      0.0584736695
     -9.9650000000      0.1836743940      0.0652437627
     -9.9500000000      0.1850749984      0.0730345493
     -9.9350000000      0.1864756029      0.0818363617
     -9.9200000000      0.1878762073      0.0916311717
     -9.9050000000      0.1892768118      0.1023910058
     -9.8900000000      0.1906774162      0.1140764847
     -9.8750000000      0.1920780207      0.1266355620
     -9.8600000000      0.1934786251      0.1400025348
     -9.8450000000      0.1948792296      0.1540973882
     -9.8300000000      0.1962798341      0.1688255273
     -9.8150000000      0.1976804385      0.1840779335
     -9.8000000000      0.1990810430      0.1997317688
     -9.7850000000      0.2004816474      0.2156514336
     -9.7700000000      0.2018822519      0.2316900673
     -9.7550000000      0.2032828563      0.2476914619
     -9.7400000000      0.2046834608      0.2634923449
     -9.7250000000      0.2060840652      0.2789249723
     -9.7100000000      0.2074846697      0.2938199614
     -9.6950000000      0.2088852742      0.3080092842
     -9.6800000000      0.2102858786      0.3213293374
     -9.6650000000      0.2116864831      0.3336240018
     -9.6500000000      0.2130870875      0.3447476091
     -9.6350000000      0.2102559403      0.3545677337
     -9.6200000000      0.2102205618      0.3629677398
     -9.6050000000      0.2101851833      0.3698490204
     -9.5900000000      0.2101498049      0.3751328776
     -9.5750000000      0.2101140370      0.3787620053
     -9.5600000000      0.2100671656      0.3807015471
     -9.5450000000      0.2100202941      0.3809397155
     -9.5300000000      0.2099734227      0.3794879680
     -9.5150000000      0.2099265513      0.3763807459
     -9.5000000000      0.2098796798      0.3716747916
     -9.4850000000      0.2098328084      0.3654480648
     -9.4700000000      0.2097859370      0.3577982863
     -9.4550000000      0.2097390656      0.3488411415
     -9.4400000000      0.2096921941      0.3387081802
     -9.4250000000      0.1930310281      0.3275444520
     -9.4100000000      0.1930123008      0.3155059201
     -9.3950000000      0.1929935735      0.3027567002
     -9.3800000000      0.1929748462      0.2894661699
     -9.3650000000      0.1929561189      0.2758060030
     -9.3500000000      0.1929373916      0.2619471784
     -9.3350000000      0.1929186644      0.2480570215
     -9.3200000000      0.1928999371      0.2342963340
     -9.3050000000      0.1928812098      0.2208166700
     -9.2900000000      0.1928624825      0.2077578162
     -9.2750000000      0.1928437552      0.1952455324
     -9.2600000000      0.1928250279      0.1833896039
     -9.2450000000      0.1928063006      0.1722822557
     -9.2300000000      0.1927875733      0.1619969681
     -9.2150000000      0.1927688460      0.1525877284
     -9.2000000000      0.1927501188      0.1440887406
     -9.1850000000      0.1927313915      0.1365146067
     -9.1700000000      0.1927126642      0.1298609778
     -9.1550000000      0.1926939369      0.1241056643
     -9.1400000000      0.1926752096      0.1192101761
     -9.1250000000      0.1926564823      0.1151216572
     -9.1100000000      0.1926377550      0.1117751602
     -9.0950000000      0.1926190277      0.1090962010
     -9.0800000000      0.1926003005      0.1070035198
     -9.0650000000      0.1925815732      0.1054119700
     -9.0500000000      0.1925628459      0.1042354506
     -9.0350000000      0.1925441186      0.1033897935
     -9.0200000000      0.1925253913      0.1027955195
     -9.0050000000      0.1925066640      0.1023803777
     -8.9900000000      0.1924879367      0.1020815906
     -8.9750000000      0.1924692094      0.1018477326
     -8.9600000000      0.1924504821      0.1016401854
     -8.9450000000      0.1926005903      0.1014341205
     -8.9300000000      0.1931082502      0.1012189807
     -8.9150000000      0.1936159102      0.1009984429
     -8.9000000000      0.1941235701      0.1007898655
     -8.8850000000      0.1946312300      0.1006232398
     -8.8700000000      0.1951388899      0.1005396797
     -8.8550000000      0.1956465498      0.1005895050
     -8.8400000000      0.1961542097      0.1008299821
     -8.8250000000      0.1966618696      0.1013228029
     -8.8100000000      0.1971695295      0.1021313915
     -8.7950000000      0.1976771894      0.1033181335
     -8.7800000000      0.1981848493      0.1049416292
     -8.7650000000      0.1986925092      0.1070540715
     -8.7500000000      0.1992001691      0.1096988442
     -8.7350000000      0.1997078290      0.1129084334
     -8.7200000000      0.2002154889      0.1167027295
     -8.7050000000      0.2007231488      0.1210877897
     -8.6900000000      0.2012308087      0.1260551080
     -8.6750000000      0.2017384686      0.1315814268
     -8.6600000000      0.2022461285      0.1376290997
     -8.6450000000      0.2027537884      0.1441469953
     -8.6300000000      0.2032614483      0.1510719102
     -8.6150000000      0.2037691082      0.1583304375
     -8.6000000000      0.2042767681      0.1658412179
     -8.5850000000      0.2047844280      0.1735174851
     -8.5700000000      0.2052920879      0.1812698011
     -8.5550000000      0.2057997478      0.1890088697
     -8.5400000000      0.2063074078      0.1966483122
     -8.5250000000      0.2068150677      0.2041072871
     -8.5100000000      0.2073227276      0.2113128454
     -8.4950000000      0.2078303875      0.2182019215
     -8.4800000000      0.2083380474      0.2247228755
     -8.4650000000      0.2088457073      0.2308365255
     -8.4500000000      0.2091350919      0.2365166285
     -8.4350000000      0.2093885660      0.2417497969
     -8.4200000000      0.2096420401      0.2465348624
     -8.4050000000      0.2098955141      0.2508817257
     -8.3900000000      0.2101489882      0.2548097559
     -8.3750000000      0.2104024623      0.2583458234
     -8.3600000000      0.2106559364      0.2615220682
     -8.3450000000      0.2109094105      0.2643735184
     -8.3300000000      0.2111628846      0.2669356794
     -8.3150000000      0.2114163587      0.2692422155
     -8.3000000000      0.2116698327      0.2713228397
     -8.2850000000      0.2119233068      0.2732015185
     -8.2700000000      0.2121767809      0.2748950783
     -8.2550000000      0.2124302550      0.2764122827
     -8.2400000000      0.2126837291      0.2777534261
     -8.2250000000      0.2129372032      0.2789104595
     -8.2100000000      0.2141652336      0.2798676434
     -8.1950000000      0.2155070843      0.2806026913
     -8.1800000000      0.2168489350      0.2810883476
     -8.1650000000      0.2181907857      0.2812943200
     -8.1500000000      0.2195326364      0.2811894709
     -8.1350000000      0.2208744871      0.2807441612
     -8.1200000000      0.2222163379      0.2799326309
     -8.1050000000      0.2235581886      0.2787353044
     -8.0900000000      0.2249000393      0.2771409083
     -8.0750000000      0.2262418900      0.2751483038
     -8.0600000000      0.2275837407      0.2727679480
     -8.0450000000      0.2289255914      0.2700229182
     -8.0300000000      0.2295131466      0.2669494528
     -8.0150000000      0.2297565398      0.2635969877
     -8.0000000000      0.2299999331      0.2600276856
     -7.9850000000      0.2302433263      0.2563154823
     -7.9700000000      0.2304867195      0.2525446877
     -7.9550000000      0.2307301127      0.2488082018
     -7.9400000000      0.2309735059      0.2452054118
     -7.9250000000      0.2312168992      0.2418398503
     -7.9100000000      0.2314602924      0.2388166928
     -7.8950000000      0.2317036856      0.2362401768
     -7.8800000000      0.2319470788      0.2342110158
     -7.8650000000      0.2321904721      0.2328238767
     -7.8500000000      0.2324338653      0.2321649798
     -7.8350000000      0.2326772585      0.2323098663
     -7.8200000000      0.2329206517      0.2333213733
     -7.8050000000      0.2331640449      0.2352478405
     -7.7900000000      0.2334074382      0.2381215714
     -7.7750000000      0.2336508314      0.2419575611
     -7.7600000000      0.2338942246      0.2467525040
     -7.7450000000      0.2341376178      0.2524840927
     -7.7300000000      0.2343810110      0.2591106236
     -7.7150000000      0.2347428894      0.2665709242
     -7.7000000000      0.2352625882      0.2747846274
     -7.6850000000      0.2357822870      0.2836528150
     -7.6700000000      0.2363019858      0.2930590588
     -7.6550000000      0.2368216846      0.3028708847
     -7.6400000000      0.2373413834      0.3129416802
     -7.6250000000      0.2378610822      0.3231130586
     -7.6100000000      0.2383807811      0.3332176768
     -7.5950000000      0.2516578652      0.3430824906
     -7.5800000000      0.2684987435      0.3525324064
     -7.5650000000      0.2853396219      0.3613942684
     -7.5500000000      0.3021805002      0.3695010968
     -7.5350000000      0.3190213785      0.3766964660
     -7.5200000000      0.3358622569      0.3828388967
     -7.5050000000      0.3527031352      0.3878061157
     -7.4900000000      0.3695440135      0.3914990282
     -7.4750000000      0.3863848918      0.3938452453
     -7.4600000000      0.4147525088      0.3948020116
     -7.4450000000      0.4314606641      0.3943583924
     -7.4300000000      0.4481688195      0.3925366003
     -7.4150000000      0.4648769749      0.3893923681
     -7.4000000000      0.3649017692      0.3850143096
     -7.3850000000      0.3678813221      0.3795222481
     -7.3700000000      0.3712480235      0.3730645330
     -7.3550000000      0.3746147249      0.3658144069
     -7.3400000000      0.3779814263      0.3579655239
     -7.3250000000      0.3813481278      0.3497267573
     -7.3100000000      0.3847148292      0.3413164637
     -7.2950000000      0.3880815306      0.3329563961
     -7.2800000000      0.3914482321      0.3248654711
     -7.2650000000      0.3948149335      0.3172536055
     -7.2500000000      0.3981816349      0.3103158337
     -7.2350000000      0.4015483363      0.3042269070
     -7.2200000000      0.4049150378      0.2991365580
     -7.2050000000      0.4082817392      0.2951655905
     -7.1900000000      0.4116484406      0.2924029190
     -7.1750000000      0.4150151420      0.2909036545
     -7.1600000000      0.4183818435      0.2906882900
     -7.1450000000      0.4217485449      0.2917430029
     -7.1300000000      0.4251152463      0.2940210524
     -7.1150000000      0.4284819477      0.2974452143
     -7.1000000000      0.4318486492      0.3019111584
     -7.0850000000      0.4352153506      0.3072916460
     -7.0700000000      0.4385820520      0.3134413978
     -7.0550000000      0.4419487535      0.3202024620
     -7.0400000000      0.4453154549      0.3274098965
     -7.0250000000      0.4486821563      0.3348975731
     -7.0100000000      0.4517860113      0.3425039057
     -6.9950000000      0.4548357619      0.3500773122
     -6.9800000000      0.4578855124      0.3574812266
     -6.9650000000      0.4609352629      0.3645984979
     -6.9500000000      0.4639850134      0.3713350315
     -6.9350000000      0.4670347639      0.3776225558
     -6.9200000000      0.4700845144      0.3834204302
     -6.9050000000      0.5309366341      0.3887164395
     -6.8900000000      0.5384253433      0.3935265607
     -6.8750000000      0.5459140525      0.3978937192
     -6.8600000000      0.5534027617      0.4018855904
     -6.8450000000      0.5608914709      0.4055915329
     -6.8300000000      0.5683801801      0.4091187716
     -6.8150000000      0.5665453321      0.4125879708
     -6.8000000000      0.5645292931      0.4161283596
     -6.7850000000      0.5625132542      0.4198725839
     -6.7700000000      0.5604972152      0.4239514641
     -6.7550000000      0.5584811763      0.4284888393
     -6.7400000000      0.5564651373      0.4335966693
     -6.7250000000      0.5544490984      0.4393705547
     -6.7100000000      0.5524330594      0.4458858141
     -6.6950000000      0.5504170205      0.4531942358
     -6.6800000000      0.5484009815      0.4613215957
     -6.6650000000      0.5463849426      0.4702660037
     -6.6500000000      0.5443689036      0.4799971134
     -6.6350000000      0.5423528647      0.4904562014
     -6.6200000000      0.5403368257      0.5015570972
     -6.6050000000      0.5383207867      0.5131879176
     -6.5900000000      0.5363047478      0.5252135435
     -6.5750000000      0.5324505561      0.5374787554
     -6.5600000000      0.5271678987      0.5498119319
     -6.5450000000      0.5218852413      0.5620292043
     -6.5300000000      0.5166025839      0.5739389557
     -6.5150000000      0.5113199264      0.5853465439
     -6.5000000000      0.5060372690      0.5960591318
     -6.4850000000      0.5007546116      0.6058905035
     -6.4700000000      0.4954719541      0.6146657520
     -6.4550000000      0.4901892967      0.6222257224
     -6.4400000000      0.4849066393      0.6284311042
     -6.4250000000      0.4697156530      0.6331660694
     -6.4100000000      0.4819700618      0.6363413619
     -6.3950000000      0.4063518368      0.6378967530
     -6.3800000000      0.4308525173      0.6378027876
     -6.3650000000      0.4553531978      0.6360617612
     -6.3500000000      0.4798538783      0.6327078803
     -6.3350000000      0.5043545588      0.6278065803
     -6.3200000000      0.5288552393      0.6214529926
     -6.3050000000      0.5533559198      0.6137695767
     -6.2900000000      0.5778566003      0.6049029590
     -6.2750000000      0.6023572808      0.5950200428
     -6.2600000000      0.6359861360      0.5843034833
     -6.2450000000      0.4249877773      0.5729466449
     -6.2300000000      0.4274813565      0.5611481814
     -6.2150000000      0.4299749356      0.5491064000
     -6.2000000000      0.4324685147      0.5370135857
     -6.1850000000      0.4349620939      0.5250504712
     -6.1700000000      0.4374556730      0.5133810409
     -6.1550000000      0.4399492521      0.5021478526
     -6.1400000000      0.4424428313      0.4914680480
     -6.1250000000      0.4449364104      0.4814302033
     -6.1100000000      0.4474299895      0.4720921428
     -6.0950000000      0.4499235686      0.4634798061
     -6.0800000000      0.4524171478      0.4555872201
     -6.0650000000      0.4549107269      0.4483775841
     -6.0500000000      0.4574043060      0.4417854360
     -6.0350000000      0.4598978852      0.4357198207
     -6.0200000000      0.4623914643      0.4300683470
     -6.0050000000      0.4648850434      0.4247019792
     -5.9900000000      0.4673786226      0.4194803849
     -5.9750000000      0.4698722017      0.4142576379
     -5.9600000000      0.4723657808      0.4088880627
     -5.9450000000      0.4975317047      0.4032320061
     -5.9300000000      0.5587660024      0.3971613274
     -5.9150000000      0.6200003001      0.3905644132
     -5.9000000000      0.6812345977      0.3833505484
     -5.8850000000      0.7424688954      0.3754535037
     -5.8700000000      0.6793164329      0.3668342338
     -5.8550000000      0.5581085704      0.3574826216
     -5.8400000000      0.4369007079      0.3474182385
     -5.8250000000      0.3156928454      0.3366901316
     -5.8100000000      0.1944849830      0.3253756853
     -5.7950000000      0.1212480008      0.3135786315
     -5.7800000000      0.1194684259      0.3014263156
     -5.7650000000      0.1176888510      0.2890663397
     -5.7500000000      0.1159092761      0.2766627218
     -5.7350000000      0.1141297012      0.2643917158
     -5.7200000000      0.1123501263      0.2524374375
     -5.7050000000      0.1105705514      0.2409874369
     -5.6900000000      0.1087909765      0.2302283483
     -5.6750000000      0.1070114015      0.2203417329
     -5.6600000000      0.1052318266      0.2115002137
     -5.6450000000      0.1034522517      0.2038639833
     -5.6300000000      0.1016726768      0.1975777428
     -5.6150000000      0.0998931019      0.1927681127
     -5.6000000000      0.0981135270      0.1895415358
     -5.5850000000      0.0963339521      0.1879826750
     -5.5700000000      0.0945543772      0.1881532920
     -5.5550000000      0.0927748023      0.1900915820
     -5.5400000000      0.0909952274      0.1938119264
     -5.5250000000      0.0892156525      0.1993050201
     -5.5100000000      0.0874360776      0.2065383233
     -5.4950000000      0.0856565027      0.2154567883
     -5.4800000000      0.0838769278      0.2259838103
     -5.4650000000      0.0820973529      0.2380223578
     -5.4500000000      0.0803177780      0.2514562409
     -5.4350000000      0.0785382031      0.2661514857
     -5.4200000000      0.0767586282      0.2819577935
     -5.4050000000      0.0749790533      0.2987100696
     -5.3900000000      0.0731994783      0.3162300221
     -5.3750000000      0.0714199034      0.3343278366
     -5.3600000000      0.0696403285      0.3528039447
     -5.3450000000      0.0678607536      0.3714509096
     -5.3300000000      0.0660811787      0.3900554548
     -5.3150000000      0.0817638368      0.4084006653
     -5.3000000000      0.1249127875      0.4262683843
     -5.2850000000      0.1680617381      0.4434418228
     -5.2700000000      0.2112106887      0.4597083878
     -5.2550000000      0.2543596394      0.4748627182
     -5.2400000000      0.2975085900      0.4887099010
     -5.2250000000      0.3406575406      0.5010688191
     -5.2100000000      0.3838064912      0.5117755617
     -5.1950000000      0.4269554419      0.5206868082
     -5.1800000000      0.4701043925      0.5276830781
     -5.1650000000      0.5132533431      0.5326717281
     -5.1500000000      0.5564022938      0.5355895652
     -5.1350000000      0.6781040114      0.5364049492
     -5.1200000000      0.8840315689      0.5351192581
     -5.1050000000      1.0899591264      0.5317676074
     -5.0900000000      1.2958866839      0.5264187343
     -5.0750000000      1.5018142414      0.5191739882
     -5.0600000000      0.4332914798      0.5101653992
     -5.0450000000      0.4289363324      0.4995528406
     -5.0300000000      0.4245811850      0.4875203345
     -5.0150000000      0.4202260376      0.4742715977
     -5.0000000000      0.4158708903      0.4600249551
     -4.9850000000      0.4115157429      0.4450077861
     -4.9700000000      0.4071605955      0.4294506930
     -4.9550000000      0.4028054481      0.4135815974
     -4.9400000000      0.3984503007      0.3976199801
     -4.9250000000      0.3940951534      0.3817714765
     -4.9100000000      0.3897400060      0.3662230270
     -4.8950000000      0.3853848586      0.3511387600
     -4.8800000000      0.3810297112      0.3366567552
     -4.8650000000      0.3766745639      0.3228867959
     -4.8500000000      0.3723194165      0.3099091798
     -4.8350000000      0.3679642691      0.2977746089
     -4.8200000000      0.3636091217      0.2865051403
     -4.8050000000      0.3592539743      0.2760961290
     -4.7900000000      0.3548988270      0.2665190624
     -4.7750000000      0.3505436796      0.2577251467
     -4.7600000000      0.3461885322      0.2496494834
     -4.7450000000      0.3418333848      0.2422156517
     -4.7300000000      0.3374782375      0.2353405085
     -4.7150000000      0.3331989259      0.2289390086
     -4.7000000000      0.3290233181      0.2229288621
     -4.6850000000      0.3248477103      0.2172348536
     -4.6700000000      0.3206721025      0.2117926730
     -4.6550000000      0.3164964947      0.2065521281
     -4.6400000000      0.3123208869      0.2014796422
     -4.6250000000      0.3081452791      0.1965599671
     -4.6100000000      0.3052552307      0.1917970746
     -4.5950000000      0.3045606397      0.1872142214
     -4.5800000000      0.3038660487      0.1828532081
     -4.5650000000      0.3031714577      0.1787728832
     -4.5500000000      0.3024768667      0.1750469637
     -4.5350000000      0.3017822758      0.1717612625
     -4.5200000000      0.3010876848      0.1690104304
     -4.5050000000      0.3003930938      0.1668943304
     -4.4900000000      0.2996985028      0.1655141686
     -4.4750000000      0.2990039119      0.1649685112
     -4.4600000000      0.2983093209      0.1653493168
     -4.4450000000      0.2976147299      0.1667381100
     -4.4300000000      0.2969201389      0.1692024162
     -4.4150000000      0.2962255479      0.1727925723
     -4.4000000000      0.2955309570      0.1775390132
     -4.3850000000      0.2948363660      0.1834501251
     -4.3700000000      0.2941417750      0.1905107401
     -4.3550000000      0.2934471840      0.1986813295
     -4.3400000000      0.2927525931      0.2078979368
     -4.3250000000      0.2920580021      0.2180728673
     -4.3100000000      0.2913634111      0.2290961316
     -4.2950000000      0.2906688201      0.2408376163
     -4.2800000000      0.2899742292      0.2531499293
     -4.2650000000      0.2892796382      0.2658718459
     -4.2500000000      0.2885850472      0.2788322533
     -4.2350000000      0.2878904562      0.2918544750
     -4.2200000000      0.2871958652      0.3047608324
     -4.2050000000      0.2865012743      0.3173772903
     -4.1900000000      0.2858459771      0.3295380189
     -4.1750000000      0.2881064968      0.3410897059
     -4.1600000000      0.2903670165      0.3518954529
     -4.1450000000      0.2926275362      0.3618381013
     -4.1300000000      0.2948880559      0.3708228546
     -4.1150000000      0.2971485756      0.3787790849
     -4.1000000000      0.2994090953      0.3856612504
     -4.0850000000      0.3016696150      0.3914488814
     -4.0700000000      0.3008688843      0.3961456392
     -4.0550000000      0.2999229767      0.3997774924
     -4.0400000000      0.2989770691      0.4023900964
     -4.0250000000      0.2980311616      0.4040455039
     -4.0100000000      0.2970852540      0.4048183626
     -3.9950000000      0.2961393464      0.4047917884
     -3.9800000000      0.2951934389      0.4040531118
     -3.9650000000      0.2942475313      0.4026897083
     -3.9500000000      0.2933016237      0.4007851120
     -3.9350000000      0.2923557162      0.3984156005
     -3.9200000000      0.2914098086      0.3956474094
     -3.9050000000      0.2904639010      0.3925347000
     -3.8900000000      0.2895179935      0.3891183623
     -3.8750000000      0.2885720859      0.3854256876
     -3.8600000000      0.2876261783      0.3814708964
     -3.8450000000      0.2866802707      0.3772564607
     -3.8300000000      0.2857343632      0.3727751172
     -3.8150000000      0.2847884556      0.3680124282
     -3.8000000000      0.2838425480      0.3629497251
     -3.7850000000      0.2828966405      0.3575672451
     -3.7700000000      0.2819507329      0.3518472719
     -3.7550000000      0.2812765005      0.3457770919
     -3.7400000000      0.2806670628      0.3393515957
     -3.7250000000      0.2800576251      0.3325753794
     -3.7100000000      0.2794481874      0.3254642348
     -3.6950000000      0.3023740331      0.3180459529
     -3.6800000000      0.3003990795      0.3103604112
     -3.6650000000      0.2984241259      0.3024589529
     -3.6500000000      0.2964491723      0.2944031085
     -3.6350000000      0.2944742187      0.2862627430
     -3.6200000000      0.2924992651      0.2781137419
     -3.6050000000      0.2905243115      0.2700353683
     -3.5900000000      0.2885493579      0.2621074368
     -3.5750000000      0.2865744043      0.2544074513
     -3.5600000000      0.2845994507      0.2470078495
     -3.5450000000      0.2826244971      0.2399734847
     -3.5300000000      0.2806495435      0.2333594534
     -3.5150000000      0.2786745899      0.2272093577
     -3.5000000000      0.2766996363      0.2215540615
     -3.4850000000      0.2747246827      0.2164109736
     -3.4700000000      0.2727497292      0.2117838639
     -3.4550000000      0.2707747756      0.2076631937
     -3.4400000000      0.2687998220      0.2040269212
     -3.4250000000      0.2668248684      0.2008417236
     -3.4100000000      0.2648499148      0.1980645691
     -3.3950000000      0.3236523084      0.1956445606
     -3.3800000000      0.3171568140      0.1935249725
     -3.3650000000      0.3106613195      0.1916454020
     -3.3500000000      0.3041658251      0.1899439616
     -3.3350000000      0.2976703307      0.1883594453
     -3.3200000000      0.2911748362      0.1868334108
     -3.3050000000      0.2846793418      0.1853121275
     -3.2900000000      0.2781838474      0.1837483500
     -3.2750000000      0.2716883529      0.1821028864
     -3.2600000000      0.2651928585      0.1803459352
     -3.2450000000      0.2586973641      0.1784581730
     -3.2300000000      0.2522018696      0.1764315796
     -3.2150000000      0.2457063752      0.1742699894
     -3.2000000000      0.2392108807      0.1719893612
     -3.1850000000      0.2332224573      0.1696177624
     -3.1700000000      0.2273124751      0.1671950625
     -3.1550000000      0.2214024930      0.1647723354
     -3.1400000000      0.2154925109      0.1624109720
     -3.1250000000      0.2095825287      0.1601815090
     -3.1100000000      0.2036725466      0.1581621843
     -3.0950000000      0.1977625645      0.1564372357
     -3.0800000000      0.1918525823      0.1550949659
     -3.0650000000      0.1859426002      0.1542256070
     -3.0500000000      0.1851392627      0.1539190220
     -3.0350000000      0.1862391285      0.1542622944
     -3.0200000000      0.1873389943      0.1553372583
     -3.0050000000      0.1884388601      0.1572180344
     -2.9900000000      0.1895387258      0.1599686384
     -2.9750000000      0.1906385916      0.1636407316
     -2.9600000000      0.1917384574      0.1682715865
     -2.9450000000      0.1928383232      0.1738823340
     -2.9300000000      0.1939381890      0.1804765573
     -2.9150000000      0.1950380548      0.1880392856
     -2.9000000000      0.1961379205      0.1965364336
     -2.8850000000      0.1972377863      0.2059147140
     -2.8700000000      0.1983376521      0.2161020399
     -2.8550000000      0.1994375179      0.2270084134
     -2.8400000000      0.2005373837      0.2385272812
     -2.8250000000      0.2016372495      0.2505373199
     -2.8100000000      0.2027371152      0.2629045994
     -2.7950000000      0.2038369810      0.2754850573
     -2.7800000000      0.2049368468      0.2881272087
     -2.7650000000      0.2060367126      0.3006750064
     -2.7500000000      0.2071365784      0.3129707639
     -2.7350000000      0.2082364442      0.3248580558
     -2.7200000000      0.2096169043      0.3361845118
     -2.7050000000      0.2110487115      0.3468044304
     -2.6900000000      0.2124805188      0.3565811512
     -2.6750000000      0.2139123260      0.3653891354
     -2.6600000000      0.2153441333      0.3731157199
     -2.6450000000      0.2174844951      0.3796625299
     -2.6300000000      0.2213226516      0.3849465418
     -2.6150000000      0.2251608080      0.3889008111
     -2.6000000000      0.2289989645      0.3914748836
     -2.5850000000      0.2328371209      0.3926349208
     -2.5700000000      0.2366752774      0.3923635762
     -2.5550000000      0.2405134338      0.3906596575
     -2.5400000000      0.2443515902      0.3875376142
     -2.5250000000      0.2481897467      0.3830268832
     -2.5100000000      0.2520279031      0.3771711208
     -2.4950000000      0.2558660596      0.3700273437
     -2.4800000000      0.2597042160      0.3616649939
     -2.4650000000      0.2635423725      0.3521649374
     -2.4500000000      0.6541959046      0.3416183985
     -2.4350000000      0.5810941819      0.3301258301
     -2.4200000000      0.5079924591      0.3177957184
     -2.4050000000      0.4348907364      0.3047433174
     -2.3900000000      0.3617890137      0.2910893155
     -2.3750000000      0.2886872910      0.2769584346
     -2.3600000000      0.2155855683      0.2624779719
     -2.3450000000      0.2039090373      0.2477762971
     -2.3300000000      0.2013574035      0.2329813237
     -2.3150000000      0.1988057697      0.2182189783
     -2.3000000000      0.1962541358      0.2036116967
     -2.2850000000      0.1937025020      0.1892769754
     -2.2700000000      0.1911508682      0.1753260086
     -2.2550000000      0.1885992344      0.1618624417
     -2.2400000000      0.1860476006      0.1489812648
     -2.2250000000      0.1834959668      0.1367678677
     -2.2100000000      0.1809443330      0.1252972722
     -2.1950000000      0.1783926992      0.1146335485
     -2.1800000000      0.1758410653      0.1048294185
     -2.1650000000      0.1732894315      0.0959260412
     -2.1500000000      0.1707377977      0.0879529695
     -2.1350000000      0.1681861639      0.0809282642
     -2.1200000000      0.1656345301      0.0748587503
     -2.1050000000      0.1630828963      0.0697403953
     -2.0900000000      0.1605312625      0.0655587958
     -2.0750000000      0.1579796287      0.0622897549
     -2.0600000000      0.1554279948      0.0598999420
     -2.0450000000      0.1528763610      0.0583476258
     -2.0300000000      0.1503247272      0.0575834776
     -2.0150000000      0.1477730934      0.0575514454
     -2.0000000000      0.1452214596      0.0581897014
     -1.9850000000      0.1426698258      0.0594316672
     -1.9700000000      0.1401181920      0.0612071202
     -1.9550000000      0.1375665582      0.0634433826
     -1.9400000000      0.1350149243      0.0660665907
     -1.9250000000      0.1324632905      0.0690030353
     -1.9100000000      0.1299116567      0.0721805577
     -1.8950000000      0.1273600229      0.0755299775
     -1.8800000000      0.1248083891      0.0789865194
     -1.8650000000      0.1222567553      0.0824911996
     -1.8500000000      0.1197051215      0.0859921233
