#      energy (eV)      DOS (tetra.)      DOS (gauss.)
     -8.7294832208      0.0215552441      0.0227810994
     -8.7185985784      0.0219559979      0.0231727269
     -8.7077139360      0.0223598300      0.0236044013
     -8.6968292936      0.0227667405      0.0240770900
     -8.6859446512      0.0231767294      0.0245913170
     -8.6750600087      0.0235897967      0.0251471526
     -8.6641753663      0.0240059424      0.0257442079
     -8.6532907239      0.0244251664      0.0263816316
     -8.6424060815      0.0248474688      0.0270581105
     -8.6315214391      0.0252728496      0.0277718731
     -8.6206367966      0.0257013088      0.0285206951
     -8.6097521542      0.0261328463      0.0293019080
     -8.5988675118      0.0265674623      0.0301124099
     -8.5879828694      0.0270051566      0.0309486788
     -8.5770982270      0.0274459292      0.0318067887
     -8.5662135845      0.0280160139      0.0326824283
     -8.5553289421      0.0287260255      0.0335709228
     -8.5444442997      0.0294071056      0.0344672597
     -8.5335596573      0.0300592541      0.0353661176
     -8.5226750149      0.0306824711      0.0362619002
     -8.5117903724      0.0312767565      0.0371487740
     -8.5009057300      0.0318421105      0.0380207115
     -8.4900210876      0.0323785329      0.0388715394
     -8.4791364452      0.0328860237      0.0396949914
     -8.4682518028      0.0333645831      0.0404847674
     -8.4573671603      0.0338142109      0.0412345961
     -8.4464825179      0.0342349072      0.0419383034
     -8.4355978755      0.0346266720      0.0425898840
     -8.4247132331      0.0349895052      0.0431835766
     -8.4138285907      0.0353234070      0.0437139407
     -8.4029439482      0.0356283771      0.0441759350
     -8.3920593058      0.0359044158      0.0445649956
     -8.3811746634      0.0361515229      0.0448771122
     -8.3702900210      0.0363696986      0.0451089009
     -8.3594053786      0.0365589426      0.0452576735
     -8.3485207361      0.0367192552      0.0453214996
     -8.3376360937      0.0368506362      0.0452992610
     -8.3267514513      0.0369318456      0.0451906979
     -8.3158668089      0.0362903105      0.0449964444
     -8.3049821665      0.0357827268      0.0447180524
     -8.2940975240      0.0354090947      0.0443580038
     -8.2832128816      0.0351694139      0.0439197100
     -8.2723282392      0.0350636847      0.0434074979
     -8.2614435968      0.0350919069      0.0428265833
     -8.2505589544      0.0352540806      0.0421830312
     -8.2396743119      0.0355021803      0.0414837036
     -8.2287896695      0.0357548326      0.0407361964
     -8.2179050271      0.0360107036      0.0399487643
     -8.2070203847      0.0362697934      0.0391302380
     -8.1961357423      0.0365321019      0.0382899322
     -8.1852510998      0.0367976291      0.0374375473
     -8.1743664574      0.0370663751      0.0365830662
     -8.1634818150      0.0373383399      0.0357366480
     -8.1525971726      0.0376135234      0.0349085193
     -8.1417125302      0.0378919256      0.0341088656
     -8.1308278877      0.0381735466      0.0333477240
     -8.1199432453      0.0384583864      0.0326348783
     -8.1090586029      0.0387464449      0.0319797574
     -8.0981739605      0.0390377221      0.0313913397
     -8.0872893181      0.0393322181      0.0308780618
     -8.0764046756      0.0396299328      0.0304477345
     -8.0655200332      0.0399308663      0.0301074651
     -8.0546353908      0.0402350185      0.0298635879
     -8.0437507484      0.0405423895      0.0297216011
     -8.0328661060      0.0408529792      0.0296861130
     -8.0219814635      0.0411667877      0.0297607947
     -8.0110968211      0.0414838150      0.0299483420
     -8.0002121787      0.0418040609      0.0302504441
     -7.9893275363      0.0421275256      0.0306677619
     -7.9784428939      0.0424542091      0.0311999129
     -7.9675582514      0.0427841113      0.0318454656
     -7.9566736090      0.0431172323      0.0326019412
     -7.9457889666      0.0434535720      0.0334658250
     -7.9349043242      0.0437931305      0.0344325862
     -7.9240196818      0.0441358023      0.0354967064
     -7.9131350393      0.0444798729      0.0366517185
     -7.9022503969      0.0448247402      0.0378902549
     -7.8913657545      0.0451704042      0.0392041056
     -7.8804811121      0.0455168649      0.0405842867
     -7.8695964697      0.0458641223      0.0420211193
     -7.8587118272      0.0462121764      0.0435043182
     -7.8478271848      0.0465610273      0.0450230906
     -7.8369425424      0.0469106748      0.0465662445
     -7.8260579000      0.0472611190      0.0481223052
     -7.8151732576      0.0476123600      0.0496796399
     -7.8042886151      0.0479643976      0.0512265880
     -7.7934039727      0.0483172320      0.0527515970
     -7.7825193303      0.0486708631      0.0542433604
     -7.7716346879      0.0490252908      0.0556909577
     -7.7607500455      0.0493805153      0.0570839919
     -7.7498654030      0.0497365365      0.0584127242
     -7.7389807606      0.0500933544      0.0596682018
     -7.7280961182      0.0504509690      0.0608423779
     -7.7172114758      0.0508093803      0.0619282199
     -7.7063268334      0.0511685884      0.0629198038
     -7.6954421909      0.0515281860      0.0638123941
     -7.6845575485      0.0518626796      0.0646025044
     -7.6736729061      0.0521577686      0.0652879402
     -7.6627882637      0.0524134531      0.0658678200
     -7.6519036213      0.0526297330      0.0663425759
     -7.6410189788      0.0528066083      0.0667139316
     -7.6301343364      0.0529440791      0.0669848596
     -7.6192496940      0.0530421453      0.0671595161
     -7.6083650516      0.0532492924      0.0672431573
     -7.5974804092      0.0534839191      0.0672420360
     -7.5865957667      0.0537173715      0.0671632822
     -7.5757111243      0.0539496494      0.0670147694
     -7.5648264819      0.0541807529      0.0668049692
     -7.5539418395      0.0544106820      0.0665427975
     -7.5430571971      0.0546394367      0.0662374544
     -7.5321725546      0.0548670170      0.0658982631
     -7.5212879122      0.0550934229      0.0655345074
     -7.5104032698      0.0553186544      0.0651552754
     -7.4995186274      0.0555427115      0.0647693082
     -7.4886339850      0.0557655942      0.0643848589
     -7.4777493425      0.0559873025      0.0640095638
     -7.4668647001      0.0562078364      0.0636503273
     -7.4559800577      0.0564271959      0.0633132230
     -7.4450954153      0.0566453811      0.0630034124
     -7.4342107729      0.0568623918      0.0627250810
     -7.4233261304      0.0570782281      0.0624813943
     -7.4124414880      0.0572928900      0.0622744722
     -7.4015568456      0.0575063775      0.0621053823
     -7.3906722032      0.0577186906      0.0619741519
     -7.3797875608      0.0579298292      0.0618797969
     -7.3689029183      0.0581397935      0.0618203674
     -7.3580182759      0.0583485834      0.0617930083
     -7.3471336335      0.0585561989      0.0617940329
     -7.3362489911      0.0587626400      0.0618190096
     -7.3253643487      0.0589679067      0.0618628576
     -7.3144797062      0.0591096640      0.0619199518
